shipment_id,duration_seconds,distance_meters
SHP_43018,170557.3,4343279.0
SHP_43024,93912.5,2208722.3
SHP_43029,80728.8,1922264.3
SHP_43031,92340.6,2218156.5
SHP_43034,78956.6,1894687.8
SHP_43042,71106.5,1694314.3
SHP_43045,84434.8,2007548.4
SHP_43048,102651.9,2399056.8
SHP_43050,83735.6,1987803.5
SHP_43053,167436.3,4268839.0
SHP_43055,31454.0,769440.4
SHP_43056,83577.0,1988152.5
SHP_43059,195872.2,4878562.0
SHP_43060,100527.2,2350292.5
SHP_43061,118141.4,2851879.3
SHP_43064,195369.3,4867467.0
SHP_43065,81238.3,1929682.3
SHP_43067,149733.7,3814382.0
SHP_43070,77941.4,1848892.1
SHP_43071,167284.8,4266330.0
SHP_43074,66600.8,1557070.4
SHP_43079,84754.0,1999330.8
SHP_43084,91828.4,2175840.8
SHP_43086,97219.9,2347466.5
SHP_43089,83346.9,2034871.4
SHP_43090,84211.2,2001906.8
SHP_43091,172163.8,4375336.0
SHP_43092,99742.2,2415866.0
SHP_43094,78512.7,1868105.4
SHP_43096,172326.4,4378835.5
SHP_43097,64940.8,1552583.1
SHP_43098,102247.1,2483145.5
SHP_43099,16113.9,378027.2
SHP_43101,169722.0,4323658.0
SHP_43104,87852.7,2135759.0
SHP_43105,49028.3,1189000.0
SHP_43107,168665.4,4296115.0
SHP_43109,92095.3,2208243.0
SHP_43111,167128.6,4261510.0
SHP_43114,86785.5,2061830.3
SHP_43117,196624.9,4885531.0
SHP_43119,77130.8,1843820.8
SHP_43121,80431.4,1918091.5
SHP_43127,85960.7,2042263.9
SHP_43132,168727.3,4296874.0
SHP_43133,863.4,13484.4
SHP_43134,172453.7,4381539.0
SHP_43135,85851.5,2044507.3
SHP_43137,70723.1,1687977.3
SHP_43139,70607.6,1708384.9
SHP_43140,204324.8,5102045.0
SHP_43141,172630.0,4389957.0
SHP_43143,148213.5,3781467.8
SHP_43146,93728.5,2216817.5
SHP_43147,94232.1,2223476.5
SHP_43149,84071.5,1990579.6
SHP_43150,172163.8,4375336.0
SHP_43153,167915.4,4282205.0
SHP_43155,169724.2,4323786.5
SHP_43157,87464.6,2074903.4
SHP_43159,117957.6,2830471.0
SHP_43160,84581.4,2011573.0
SHP_43163,75217.3,1778408.4
SHP_43165,177353.0,4412126.0
SHP_43166,75713.7,1818021.6
SHP_43168,173641.3,4402024.5
SHP_43170,171586.8,4362990.5
SHP_43171,167553.8,4271975.0
SHP_43173,91531.5,2203840.3
SHP_43174,65278.0,1562072.1
SHP_43179,192615.2,4794209.0
SHP_43181,87707.7,2096081.3
SHP_43183,91902.4,2177570.3
SHP_43184,172830.5,4397303.0
SHP_43187,86466.8,2053034.9
SHP_43188,87167.9,2069278.4
SHP_43189,174044.9,4418694.0
SHP_43191,88066.9,2072551.5
SHP_43192,83549.1,1986415.1
SHP_43193,80893.7,1963949.8
SHP_43194,141692.0,3613018.8
SHP_43195,84341.4,2027868.5
SHP_43196,56842.0,1393158.0
SHP_43200,194628.2,4834661.0
SHP_43201,197224.9,4914708.0
SHP_43202,79743.4,1895613.0
SHP_43203,63038.1,1537412.5
SHP_43205,194812.1,4851714.0
SHP_43207,87511.9,2072632.4
SHP_43208,172685.5,4385817.0
SHP_43210,53533.0,1296744.0
SHP_43212,134725.6,3315278.5
SHP_43215,45448.8,1106285.8
SHP_43216,80477.1,1959435.0
SHP_43219,169457.4,4315731.0
SHP_43222,91490.4,2171545.8
SHP_43224,57516.5,1406530.3
SHP_43226,215154.6,5329868.0
SHP_43227,100358.8,2437151.0
SHP_43228,218954.4,5395635.5
SHP_43230,212283.1,5315632.0
SHP_43231,141692.0,3613018.8
SHP_43234,174990.6,4429739.0
SHP_43238,194497.5,4836513.0
SHP_43241,86777.6,2109936.5
SHP_43243,84115.5,1992559.5
SHP_43244,197758.6,4924174.0
SHP_43245,92532.9,2220075.3
SHP_43247,168932.1,4300549.0
SHP_43248,142171.7,3621428.0
SHP_43249,174197.6,4425868.0
SHP_43250,91816.2,2177794.0
SHP_43251,78079.0,1912749.0
SHP_43252,73592.6,1765928.3
SHP_43253,67483.0,1571409.1
SHP_43257,169584.0,4307031.0
SHP_43259,85851.5,2044507.3
SHP_43265,91528.9,2171929.0
SHP_43266,173370.9,4398669.5
SHP_43267,88904.5,2141009.5
SHP_43268,79794.6,1895190.3
SHP_43273,169585.7,4307103.0
SHP_43275,211093.2,5312102.5
SHP_43276,1511.9,21425.7
SHP_43279,172267.4,4377629.0
SHP_43280,164114.0,4098732.5
SHP_43283,177295.7,4498089.0
SHP_43284,173958.8,4408568.5
SHP_43285,87173.2,2059849.8
SHP_43286,148431.8,3774157.0
SHP_43287,84065.3,1991864.0
SHP_43294,52764.8,1258654.3
SHP_43298,172165.3,4377828.0
SHP_43299,36521.3,869559.9
SHP_43300,83523.7,1979938.0
SHP_43301,65278.0,1562072.1
SHP_43303,149089.6,3784544.0
SHP_43306,48812.6,1174470.5
SHP_43308,107920.1,2541746.0
SHP_43310,135977.7,3369447.8
SHP_43311,99304.8,2319118.5
SHP_43314,162983.2,4071929.5
SHP_43318,101513.8,2466702.5
SHP_43321,99742.2,2415866.0
SHP_43324,77130.8,1843820.8
SHP_43325,174197.6,4425868.0
SHP_43326,133074.1,3221484.0
SHP_43327,31454.0,769440.4
SHP_43329,31546.6,767334.2
SHP_43330,87177.4,2061284.1
SHP_43332,87850.3,2072840.3
SHP_43333,86755.3,2060650.5
SHP_43334,91810.0,2202635.0
SHP_43337,171448.9,4358688.5
SHP_43338,167583.5,4273526.5
SHP_43341,163439.6,4064228.0
SHP_43342,91598.1,2172676.5
SHP_43344,85961.6,2036359.0
SHP_43346,172582.3,4384413.0
SHP_43347,90298.8,2227775.3
SHP_43349,167128.6,4261510.0
SHP_43350,93107.2,2204778.8
SHP_43352,56424.6,1385903.3
SHP_43354,47316.7,1130918.8
SHP_43357,78992.0,1873243.1
SHP_43363,87167.9,2069278.4
SHP_43369,150288.4,3830779.5
SHP_43375,173116.5,4400014.5
SHP_43378,14052.9,325472.1
SHP_43379,173.6,1763.5
SHP_43382,163853.8,4091384.5
SHP_43386,91610.9,2202970.3
SHP_43387,192072.0,4765440.0
SHP_43391,172692.1,4383696.5
SHP_43392,77856.3,1860708.5
SHP_43393,91649.3,2174237.8
SHP_43396,86785.5,2061830.3
SHP_43398,172453.7,4381539.0
SHP_43400,49028.3,1189000.0
SHP_43401,163176.5,4059495.0
SHP_43403,87811.7,2131681.5
SHP_43404,163613.1,4088460.5
SHP_43405,87069.0,2059680.9
SHP_43406,90515.8,2153873.3
SHP_43408,90027.8,2145906.3
SHP_43411,148614.5,3790311.8
SHP_43412,204324.8,5102045.0
SHP_43416,172340.8,4379230.5
SHP_43418,148761.3,3789963.8
SHP_43420,80438.3,1960070.9
SHP_43421,86663.0,2057755.0
SHP_43423,103016.9,2398663.8
SHP_43426,168652.3,4286894.0
SHP_43427,177568.4,4436464.5
SHP_43429,149360.4,3808708.0
SHP_43434,148291.0,3772630.5
SHP_43437,82590.1,1956519.8
SHP_43438,16208.5,379319.8
SHP_43441,86430.4,2053376.0
SHP_43443,3212.5,64917.1
SHP_43446,148761.3,3789963.8
SHP_43448,120998.1,3079142.3
SHP_43450,92377.3,2216660.0
SHP_43454,87590.1,2068359.8
SHP_43457,208315.9,5250027.5
SHP_43458,86819.0,2058796.5
SHP_43461,88598.7,2171409.0
SHP_43464,136835.7,3385916.0
SHP_43465,90627.1,2183058.8
SHP_43466,80272.9,1915237.6
SHP_43468,187215.3,4640180.0
SHP_43469,87235.0,2062587.0
SHP_43472,127382.0,3132704.5
SHP_43474,169647.8,4316821.0
SHP_43475,148614.5,3790311.8
SHP_43478,166467.3,4247641.5
SHP_43481,87909.4,2132194.3
SHP_43487,856.5,12900.5
SHP_43491,94730.4,2236911.3
SHP_43494,83535.5,1989148.8
SHP_43497,133672.3,3276073.5
SHP_43500,98855.2,2325344.0
SHP_43501,171805.4,4373278.5
SHP_43502,85960.7,2042263.9
SHP_43507,117476.2,2837807.5
SHP_43508,175320.1,4376757.0
SHP_43511,80473.5,1909402.5
SHP_43513,163853.8,4091384.5
SHP_43514,49028.3,1189000.0
SHP_43515,83346.9,2034871.4
SHP_43516,92436.0,2217564.3
SHP_43518,56082.7,1352758.0
SHP_43520,173399.3,4408596.0
SHP_43521,77914.2,1863958.4
SHP_43522,2543.7,45369.9
SHP_43527,92259.7,2189667.8
SHP_43530,167585.8,4273222.0
SHP_43531,171053.4,4352446.5
SHP_43533,85961.6,2036359.0
SHP_43534,87341.8,2071180.6
SHP_43540,92249.5,2210390.0
SHP_43541,78106.2,1911858.5
SHP_43543,92304.5,2194288.8
SHP_43546,173347.8,4402241.0
SHP_43547,88672.8,2106762.5
SHP_43548,127319.5,3131529.0
SHP_43550,85974.2,2043703.0
SHP_43551,69316.6,1682810.4
SHP_43553,101586.0,2466076.5
SHP_43559,88050.2,2076538.5
SHP_43565,91088.7,2186005.3
SHP_43568,79041.0,1883291.3
SHP_43571,80371.0,1908570.3
SHP_43572,83523.6,1987512.0
SHP_43577,166467.3,4247641.5
SHP_43578,23189.0,552793.2
SHP_43581,168735.5,4297887.5
SHP_43582,166467.3,4247641.5
SHP_43590,90792.7,2190419.3
SHP_43594,100564.1,2349125.8
SHP_43595,54021.6,1285635.5
SHP_43599,101901.3,2409683.0
SHP_43600,173155.1,4397312.0
SHP_43601,172670.7,4385392.0
SHP_43602,97207.5,2341803.0
SHP_43603,80349.3,1957403.0
SHP_43607,96824.6,2268463.5
SHP_43608,100358.8,2437151.0
SHP_43613,163473.8,4087180.0
SHP_43614,166467.3,4247641.5
SHP_43615,68365.7,1663063.9
SHP_43618,172751.5,4393148.5
SHP_43619,101957.5,2478507.0
SHP_43620,172671.0,4386968.5
SHP_43621,171980.2,4370861.5
SHP_43625,103800.3,2510311.5
SHP_43626,87751.7,2070180.5
SHP_43629,167284.8,4266330.0
SHP_43631,149777.7,3812607.3
SHP_43632,134088.3,3317882.5
SHP_43633,128321.5,3163633.5
SHP_43634,90960.0,2159799.8
SHP_43635,56231.4,1354817.6
SHP_43636,87373.1,2065933.9
SHP_43638,53533.0,1296744.0
SHP_43640,92985.1,2174990.3
SHP_43642,163899.8,4091302.5
SHP_43643,90429.2,2225724.8
SHP_43644,125002.1,3172845.0
SHP_43645,192183.4,4768151.0
SHP_43650,92088.6,2211702.5
SHP_43651,55807.2,1344764.4
SHP_43653,79561.9,1942497.3
SHP_43660,91792.7,2175779.3
SHP_43662,84071.5,1990579.6
SHP_43667,90942.6,2162185.3
SHP_43668,84638.9,2007855.9
SHP_43669,87780.9,2078307.5
SHP_43670,196783.3,4884733.0
SHP_43673,197130.7,4891644.0
SHP_43674,193941.3,4823044.0
SHP_43675,1011.5,14813.2
SHP_43679,77179.0,1847672.9
SHP_43681,101848.2,2465624.0
SHP_43683,95343.3,2255918.3
SHP_43684,191444.0,4768251.0
SHP_43685,84806.8,2020027.4
SHP_43689,167329.1,4267590.0
SHP_43693,88429.6,2151398.5
SHP_43696,69628.1,1691599.1
SHP_43697,128001.9,3158335.0
SHP_43698,173346.3,4401012.0
SHP_43699,174436.5,4432637.5
SHP_43700,77597.7,1849796.5
SHP_43705,89349.8,2104610.5
SHP_43707,53526.8,1277554.3
SHP_43713,92088.6,2211702.5
SHP_43714,87605.6,2124796.8
SHP_43718,91760.6,2177773.0
SHP_43728,87341.8,2071180.6
SHP_43729,91993.1,2184841.0
SHP_43731,79196.5,1854893.8
SHP_43736,110177.4,2691348.8
SHP_43738,95343.3,2255918.3
SHP_43740,185258.1,4625183.0
SHP_43741,173155.1,4397312.0
SHP_43742,177568.4,4436464.5
SHP_43743,48500.3,1167417.5
SHP_43745,98201.4,2316231.8
SHP_43749,160237.7,4092678.5
SHP_43750,170793.9,4348994.5
SHP_43751,167934.6,4261265.5
SHP_43752,156446.4,3998090.0
SHP_43754,92532.9,2220075.3
SHP_43756,43436.6,1065542.4
SHP_43761,2543.7,45369.9
SHP_43762,87852.7,2135759.0
SHP_43763,194268.3,4924638.0
SHP_43765,45348.6,1102088.4
SHP_43766,177402.6,4497889.5
SHP_43771,88487.9,2154792.3
SHP_43772,204324.8,5102045.0
SHP_43774,122546.3,3113873.5
SHP_43775,82498.0,1929508.5
SHP_43776,51900.7,1228223.8
SHP_43778,148761.3,3789963.8
SHP_43780,173116.5,4400014.5
SHP_43781,91520.0,2171088.0
SHP_43782,194678.0,4838234.0
SHP_43783,90313.6,2148606.0
SHP_43784,92653.6,2187949.0
SHP_43786,102676.6,2491363.8
SHP_43787,88487.9,2154792.3
SHP_43789,83857.8,1992760.0
SHP_43793,87664.9,2070154.8
SHP_43795,81013.3,1923764.6
SHP_43796,65184.1,1552303.9
SHP_43802,106645.9,2596131.0
SHP_43804,77379.7,1849329.9
SHP_43806,2944.1,55402.8
SHP_43809,92495.1,2190783.3
SHP_43813,86353.4,2052444.9
SHP_43817,86858.2,2057529.9
SHP_43820,67819.8,1577418.5
SHP_43822,95257.2,2244398.0
SHP_43823,65071.9,1555960.5
SHP_43825,176946.8,4485554.5
SHP_43826,80468.3,1913374.9
SHP_43827,197074.6,4896370.0
SHP_43829,18167.4,404931.7
SHP_43830,86018.3,2043690.6
SHP_43832,80807.1,1966822.3
SHP_43835,122780.1,3118002.8
SHP_43841,82826.4,2006342.4
SHP_43843,196443.2,4892748.0
SHP_43844,194384.8,4845698.0
SHP_43851,172381.9,4378223.0
SHP_43852,163649.5,4069183.5
SHP_43853,56206.2,1353848.0
SHP_43854,87904.7,2081680.8
SHP_43857,197357.4,4897967.5
SHP_43861,156446.4,3998090.0
SHP_43862,77689.1,1858974.1
SHP_43865,87882.9,2137175.8
SHP_43867,79304.1,1867129.0
SHP_43868,16934.5,396719.6
SHP_43869,18348.5,438012.2
SHP_43870,84071.5,1990579.6
SHP_43871,78842.7,1882099.4
SHP_43872,172432.8,4379968.5
SHP_43873,74322.1,1797787.6
SHP_43875,101983.0,2477619.8
SHP_43876,173540.5,4407187.0
SHP_43877,193277.4,4803303.0
SHP_43882,87065.2,2059088.8
SHP_43884,172044.1,4370471.5
SHP_43886,172657.0,4386016.0
SHP_43887,87848.8,2072516.0
SHP_43889,91816.9,2177727.5
SHP_43890,93089.5,2236122.8
SHP_43892,16259.8,382068.9
SHP_43893,77179.0,1847672.9
SHP_43894,174694.7,4437785.0
SHP_43897,195026.2,4847341.0
SHP_43903,169629.4,4317559.5
SHP_43904,204324.8,5102045.0
SHP_43906,91693.8,2201157.8
SHP_43908,95756.5,2259945.3
SHP_43909,167078.7,4261610.0
SHP_43911,53306.0,1291278.0
SHP_43912,173991.6,4415232.0
SHP_43914,218643.7,5390623.0
SHP_43917,1868.2,30477.0
SHP_43920,93112.2,2229295.3
SHP_43921,87026.4,2060128.8
SHP_43925,84036.3,1988965.4
SHP_43926,148149.8,3779648.5
SHP_43929,170916.2,4283878.0
SHP_43932,47251.7,1138139.4
SHP_43934,172499.8,4382507.0
SHP_43936,212101.1,5312962.5
SHP_43938,2259.2,42982.5
SHP_43939,184888.8,4616622.0
SHP_43943,116073.0,2785204.0
SHP_43945,94997.5,2239089.8
SHP_43946,191444.0,4768251.0
SHP_43947,16208.5,379319.8
SHP_43953,89236.1,2165258.0
SHP_43955,215154.6,5329868.0
SHP_43958,82569.3,1956400.8
SHP_43961,78029.7,1911568.9
SHP_43964,142162.2,3615541.5
SHP_43965,170808.9,4349746.5
SHP_43967,86904.7,2109455.8
SHP_43971,133502.1,3306715.5
SHP_43975,57888.3,1406661.3
SHP_43977,181231.2,4519624.5
SHP_43979,86440.7,2053061.1
SHP_43980,168735.5,4297887.5
SHP_43981,19498.4,463420.7
SHP_43984,170354.4,4340277.0
SHP_43985,87248.8,2060910.6
SHP_43986,87506.9,2065883.1
SHP_43987,87707.7,2096081.3
SHP_43988,173207.3,4403836.0
SHP_43990,89360.3,2191560.0
SHP_43994,67582.0,1573198.0
SHP_43995,2543.7,45369.9
SHP_43996,81989.7,1955928.3
SHP_43998,172544.2,4383247.5
SHP_44000,212327.0,5324911.0
SHP_44001,79310.0,1864429.1
SHP_44003,172738.5,4391909.0
SHP_44004,55123.0,1303479.4
SHP_44008,169783.3,4323807.5
SHP_44015,193529.1,4811730.0
SHP_44016,177914.7,4441874.0
SHP_44019,79539.8,1941902.6
SHP_44020,160237.7,4092678.5
SHP_44021,171529.5,4364872.5
SHP_44023,91576.9,2199942.5
SHP_44025,163176.5,4059495.0
SHP_44026,172737.3,4394355.0
SHP_44030,87460.8,2123040.5
SHP_44034,193510.9,4806965.0
SHP_44035,64599.2,1548719.8
SHP_44038,40501.8,957360.7
SHP_44041,177316.1,4500009.5
SHP_44043,215154.6,5329868.0
SHP_44048,102045.7,2503125.3
SHP_44051,86594.3,2031951.1
SHP_44052,97044.6,2340154.5
SHP_44053,185995.1,4689864.0
SHP_44055,133403.3,3270040.0
SHP_44057,86405.2,2051871.4
SHP_44058,87013.8,2059099.3
SHP_44061,1495.4,19088.7
SHP_44063,82737.6,2006483.8
SHP_44066,87024.9,2058806.8
SHP_44068,178112.9,4444991.5
SHP_44069,44851.0,1090979.4
SHP_44073,177316.1,4500009.5
SHP_44074,110177.4,2691348.8
SHP_44076,183154.7,4571057.0
SHP_44080,144212.5,3532201.8
SHP_44081,80660.2,1923981.5
SHP_44082,167299.6,4266985.0
SHP_44083,80468.3,1913374.9
SHP_44084,163649.5,4069183.5
SHP_44086,57112.2,1363462.1
SHP_44087,59540.2,1450323.6
SHP_44090,133729.2,3312231.0
SHP_44093,86440.7,2053061.1
SHP_44094,90771.7,2150526.0
SHP_44095,91902.4,2177570.3
SHP_44097,173501.5,4401432.0
SHP_44099,99256.6,2399184.8
SHP_44103,16259.8,382068.9
SHP_44107,197026.8,4896959.0
SHP_44108,1517.9,21515.9
SHP_44116,79794.6,1895190.3
SHP_44118,1571.9,23544.2
SHP_44119,78336.8,1839919.8
SHP_44122,69316.6,1682810.4
SHP_44124,48812.6,1174470.5
SHP_44130,86858.2,2057529.9
SHP_44140,77686.5,1905346.8
SHP_44141,45076.6,1100061.5
SHP_44142,133362.5,3304139.0
SHP_44146,93143.3,2247304.8
SHP_44149,173136.4,4396009.0
SHP_44150,87359.0,2072734.9
SHP_44153,173311.8,4403766.5
SHP_44154,167436.3,4268839.0
SHP_44155,43540.5,1052845.8
SHP_44156,87244.7,2071051.4
SHP_44157,85225.3,2024002.5
SHP_44158,86289.4,2097445.8
SHP_44160,142426.4,3624870.0
SHP_44162,81902.4,1964181.8
SHP_44164,91415.2,2169622.0
SHP_44166,87126.6,2060921.3
SHP_44168,190755.9,4755937.0
SHP_44170,167128.6,4261510.0
SHP_44174,79887.1,1900578.8
SHP_44175,94271.1,2230195.0
SHP_44176,171125.2,4356727.5
SHP_44179,91576.9,2199942.5
SHP_44180,170035.8,4330429.0
SHP_44181,175008.5,4427531.0
SHP_44182,79979.5,1899247.6
SHP_44184,196650.7,4892347.0
SHP_44188,173286.6,4402059.0
SHP_44191,65349.7,1583555.1
SHP_44192,71510.6,1730180.4
SHP_44195,83638.2,1990711.9
SHP_44196,79196.5,1854893.8
SHP_44202,69970.7,1672033.5
SHP_44203,91790.6,2177446.8
SHP_44205,175397.3,4452783.5
SHP_44206,167623.5,4271424.0
SHP_44208,194812.1,4851714.0
SHP_44212,23189.0,552793.2
SHP_44215,173200.3,4399153.5
SHP_44216,89349.8,2104610.5
SHP_44221,171483.3,4367100.0
SHP_44223,61705.4,1491485.0
SHP_44229,213230.4,5339659.0
SHP_44231,197224.9,4914708.0
SHP_44237,196443.2,4892748.0
SHP_44238,167546.5,4270888.0
SHP_44239,169511.0,4314872.5
SHP_44243,44179.2,1076833.6
SHP_44244,185347.9,4619757.5
SHP_44245,117772.1,2827706.5
SHP_44246,92098.5,2164280.0
SHP_44248,59414.4,1436694.5
SHP_44251,208895.2,5260896.0
SHP_44252,89654.0,2114296.0
SHP_44256,39246.8,928655.6
SHP_44260,90771.7,2150526.0
SHP_44263,168665.4,4296115.0
SHP_44265,92384.6,2192034.8
SHP_44266,69316.6,1682810.4
SHP_44270,167284.8,4266330.0
SHP_44272,170239.6,4334889.0
SHP_44273,77161.2,1891946.1
SHP_44275,79811.4,1949166.8
SHP_44277,92729.5,2192842.8
SHP_44279,172197.5,4373946.0
SHP_44281,88996.2,2163935.5
SHP_44282,116073.0,2785204.0
SHP_44284,99615.3,2413838.5
SHP_44285,149360.4,3808708.0
SHP_44286,149787.3,3812706.5
SHP_44287,83863.0,1986706.1
SHP_44288,197026.8,4896959.0
SHP_44289,170573.0,4337416.0
SHP_44290,44490.4,1082513.9
SHP_44293,65278.0,1562072.1
SHP_44295,164136.5,4095117.0
SHP_44296,89236.1,2165258.0
SHP_44297,51358.1,1231952.9
SHP_44299,71143.2,1723629.8
SHP_44300,91576.9,2199942.5
SHP_44301,31718.7,772056.3
SHP_44302,172197.5,4373946.0
SHP_44304,1684.8,24216.8
SHP_44305,85457.0,2031283.8
SHP_44308,149667.0,3816064.5
SHP_44309,169140.2,4310171.5
SHP_44310,86874.1,2061619.3
SHP_44311,169139.5,4310200.0
SHP_44314,133852.3,3290604.0
SHP_44316,78068.3,1911343.3
SHP_44317,175042.0,4442768.5
SHP_44318,169741.5,4320882.5
SHP_44319,173772.5,4417168.5
SHP_44322,86123.5,2048434.8
SHP_44327,167408.5,4268148.0
SHP_44331,149821.3,3813245.0
SHP_44333,95184.9,2244034.8
SHP_44334,87709.3,2076782.3
SHP_44336,172020.8,4367875.0
SHP_44340,31454.0,769440.4
SHP_44341,134735.3,3330798.3
SHP_44343,173307.8,4403265.5
SHP_44357,173540.5,4407187.0
SHP_44358,92340.6,2218156.5
SHP_44361,172289.1,4379866.0
SHP_44362,91444.0,2167953.8
SHP_44364,89511.5,2175120.0
SHP_44365,91531.4,2197277.0
SHP_44367,149086.3,3802294.3
SHP_44370,75955.2,1815917.0
SHP_44371,133682.7,3310257.3
SHP_44375,80256.9,1912248.0
SHP_44380,167808.0,4278053.5
SHP_44381,87751.7,2070180.5
SHP_44382,89064.9,2119535.3
SHP_44383,71620.1,1676277.5
SHP_44387,74403.4,1796650.3
SHP_44391,150115.8,3821025.5
SHP_44393,169783.3,4323807.5
SHP_44397,70871.3,1716512.3
SHP_44403,101118.4,2390527.5
SHP_44404,192417.8,4797819.5
SHP_44405,92950.7,2230600.0
SHP_44406,173210.2,4402371.5
SHP_44408,195966.0,4872931.0
SHP_44411,163487.2,4076610.5
SHP_44413,55045.1,1292979.3
SHP_44415,91588.3,2172811.3
SHP_44418,87909.4,2132194.3
SHP_44421,169457.4,4315731.0
SHP_44422,73529.7,1760416.8
SHP_44424,90285.8,2224226.3
SHP_44425,87110.7,2060647.9
SHP_44426,91732.4,2176460.3
SHP_44427,90622.6,2228092.5
SHP_44430,83531.7,1980426.8
SHP_44431,86826.9,2058821.4
SHP_44433,92495.1,2190783.3
SHP_44434,172183.5,4375343.0
SHP_44435,135977.7,3369447.8
SHP_44438,97551.0,2306906.8
SHP_44439,150354.6,3831387.3
SHP_44440,99477.7,2423219.0
SHP_44441,56240.9,1354597.8
SHP_44442,173953.0,4408741.5
SHP_44443,93089.5,2236122.8
SHP_44445,170239.6,4334889.0
SHP_44446,91579.2,2200682.5
SHP_44449,79412.1,1890218.3
SHP_44452,102505.4,2389492.0
SHP_44453,86479.5,2054301.5
SHP_44455,208895.2,5260896.0
SHP_44456,98007.2,2355864.3
SHP_44459,84356.6,2009980.8
SHP_44463,212327.0,5324911.0
SHP_44464,89229.9,2189894.8
SHP_44468,172864.3,4397623.5
SHP_44469,85652.8,2033507.0
SHP_44470,102169.1,2387835.5
SHP_44471,87746.9,2129264.0
SHP_44474,80463.8,1909302.3
SHP_44478,173276.3,4404799.0
SHP_44479,92316.0,2191081.5
SHP_44481,87759.8,2069667.6
SHP_44482,177568.4,4436464.5
SHP_44484,196599.3,4891312.0
SHP_44488,170681.6,4346589.0
SHP_44495,1620.0,26614.9
SHP_44496,91215.5,2158301.0
SHP_44498,69752.8,1691753.9
SHP_44501,87280.8,2060997.8
SHP_44504,87666.9,2078007.4
SHP_44505,195205.8,4850724.0
SHP_44506,125260.5,3178675.0
SHP_44507,76346.3,1814568.6
SHP_44509,53309.4,1289621.6
SHP_44513,92206.9,2213339.8
SHP_44516,44141.8,1079292.0
SHP_44517,134861.7,3331597.3
SHP_44518,177353.0,4412126.0
SHP_44519,80371.0,1908570.3
SHP_44520,85138.3,2050275.5
SHP_44522,87751.7,2070180.5
SHP_44524,198025.0,4923556.0
SHP_44525,41339.1,974062.2
SHP_44527,86426.5,2055272.0
SHP_44528,211494.0,5319902.5
SHP_44534,177105.1,4486755.5
SHP_44535,23464.0,557421.9
SHP_44538,19498.4,463420.7
SHP_44540,67685.5,1576297.6
SHP_44541,177152.3,4494380.0
SHP_44543,212204.0,5329877.0
SHP_44544,170916.2,4283878.0
SHP_44546,127525.7,3135209.5
SHP_44547,79794.6,1895190.3
SHP_44549,92727.7,2194722.3
SHP_44550,80850.1,1963736.5
SHP_44551,99783.9,2402798.0
SHP_44554,172183.5,4375343.0
SHP_44555,90618.1,2153724.3
SHP_44557,65485.7,1561498.9
SHP_44558,172786.9,4396756.0
SHP_44559,79561.9,1942497.3
SHP_44560,185487.0,4627258.0
SHP_44565,80331.2,1899879.3
SHP_44568,92095.3,2208243.0
SHP_44569,93107.2,2204778.8
SHP_44571,122190.1,3106381.5
SHP_44574,91384.0,2169710.8
SHP_44575,44563.2,1087079.3
SHP_44577,171448.9,4358688.5
SHP_44579,95208.2,2255594.3
SHP_44582,191669.1,4773256.0
SHP_44583,168863.1,4295618.0
SHP_44584,69532.7,1688574.5
SHP_44586,91965.7,2210372.0
SHP_44587,172751.5,4393148.5
SHP_44590,87390.9,2064551.3
SHP_44591,78829.7,1855841.8
SHP_44593,218954.4,5395635.5
SHP_44595,91882.7,2178535.3
SHP_44597,90515.8,2153873.3
SHP_44598,195872.2,4878562.0
SHP_44601,102651.9,2399056.8
SHP_44606,88387.4,2078108.1
SHP_44607,177152.3,4494380.0
SHP_44608,103257.0,2504870.8
SHP_44609,169626.1,4311825.5
SHP_44612,103257.0,2504870.8
SHP_44615,86374.9,2097640.3
SHP_44618,167634.2,4273490.0
SHP_44621,99256.6,2399184.8
SHP_44623,87152.3,2060399.0
SHP_44624,169621.4,4318248.5
SHP_44625,56782.0,1393720.8
SHP_44627,208315.9,5250027.5
SHP_44628,195164.6,4857697.0
SHP_44629,78829.7,1855841.8
SHP_44630,92929.4,2227348.3
SHP_44631,91708.8,2179308.5
SHP_44635,1079.1,15777.1
SHP_44639,183524.0,4638457.0
SHP_44643,84728.8,2040834.0
SHP_44646,77331.8,1828251.4
SHP_44649,95184.9,2244034.8
SHP_44651,194644.4,4840329.0
SHP_44653,54759.7,1292742.3
SHP_44655,86349.0,2051045.4
SHP_44657,65349.7,1583555.1
SHP_44659,174070.8,4416744.0
SHP_44660,83735.6,1987803.5
SHP_44661,87510.8,2117225.0
SHP_44662,43390.0,1060007.8
SHP_44664,127706.8,3153351.0
SHP_44665,2098.8,34680.6
SHP_44668,174325.6,4424960.5
SHP_44670,191994.2,4778042.0
SHP_44671,173540.5,4407187.0
SHP_44672,172458.3,4380454.0
SHP_44677,86123.5,2048434.8
SHP_44678,57270.6,1377276.3
SHP_44680,173772.5,4417168.5
SHP_44681,173871.3,4418561.5
SHP_44684,59414.4,1436694.5
SHP_44686,168863.1,4295618.0
SHP_44687,172176.2,4373438.5
SHP_44688,197224.9,4914708.0
SHP_44689,172808.1,4397528.0
SHP_44692,141954.0,3612206.0
SHP_44694,171935.8,4375727.0
SHP_44696,172830.5,4397303.0
SHP_44698,142654.0,3629128.3
SHP_44701,91734.6,2175074.3
